layer_id,name,D,M,N,Q,alpha,alpha_weighted,entropy,has_esd,lambda_max,layer_type,log_alpha_norm,log_norm,log_spectral_norm,longname,matrix_rank,norm,num_evals,num_pl_spikes,rank_loss,rf,sigma,spectral_norm,stable_rank,status,sv_max,sv_min,warning,weak_rank_loss,xmax,xmin
418,Linear,0.04684400093361618,768,3072,4.0,4.137061860977056,7.772417732023406,0.9849148017852283,True,75.63606262207031,dense,7.795745402796837,3.338622970605947,1.878728912742867,atom.text.lm.encoder.layer.9.output.dense,768,2180.83581405133,768,128,0,1,0.2772797143623208,75.63606262207031,28.833280560204233,success,8.6968994140625,0.19681628048419952,,0,75.63606262207031,4.715394496917725
424,Linear,0.07820460720653494,768,768,1.0,4.710305522032376,8.449470769842817,0.9102373168442305,True,62.205169677734375,dense,8.451412610056682,3.0937189402656253,1.7938264790512117,atom.text.lm.encoder.layer.10.attention.self.query,768,1240.84901493384,768,44,2,1,0.5593496033711415,62.205169677734375,19.94768314855972,success,7.887025356292725,0.00018903605814557523,,2,62.205169677734375,6.487757682800293
425,Linear,0.10041107710173403,768,768,1.0,6.287680791197746,7.149949634143789,0.9177315815608885,True,13.713118553161621,dense,7.813245220516102,3.0622843646795785,1.1371362306040012,atom.text.lm.encoder.layer.10.attention.self.key,768,1154.2087561903895,768,27,0,1,1.017614642728944,13.713118553161621,84.16821831707139,success,3.703122854232788,0.0004752065578941256,under-trained,2,13.713118553161621,7.778764724731445
426,Linear,0.06189670545946113,768,768,1.0,4.158839930658976,5.6082248531104035,0.9423710715663909,True,22.310382843017578,dense,5.640671687550471,2.6991420406045843,1.3485070227797322,atom.text.lm.encoder.layer.10.attention.self.value,768,500.19810330828426,768,69,1,1,0.3802796398137729,22.310382843017578,22.419969519475544,success,4.723386764526367,0.00025142874801531434,,1,22.310382843017578,1.6713875532150269
429,Linear,0.06441471978636032,768,768,1.0,3.372468196020902,4.6872736474429235,0.94472103886373,True,24.5394287109375,dense,4.705718679769214,2.583052228409749,1.3898644479355893,atom.text.lm.encoder.layer.10.attention.output.dense,768,382.87078472582,768,157,2,1,0.18934357510608418,24.5394287109375,15.60226968752415,success,4.953728675842285,3.375370943103917e-05,,2,24.5394287109375,0.761907696723938
433,Linear,0.026587140490151207,768,3072,4.0,3.4484412955799484,7.492894384070175,0.9622914669298398,True,148.87957763671875,dense,7.511813620082186,3.3518910565042686,2.172835128054585,atom.text.lm.encoder.layer.10.intermediate.dense,768,2248.490497490391,768,149,0,1,0.2005841264856089,148.87957763671875,15.102746348306654,success,12.201622009277344,0.13846053183078766,,0,148.87957763671875,4.090384006500244
436,Linear,0.08567704867624903,768,3072,4.0,3.989834456850904,7.737804505638201,0.9771380070718312,True,86.97207641601562,dense,7.848835196828156,3.293292528167328,1.9393798387679209,atom.text.lm.encoder.layer.10.output.dense,768,1964.6831848621368,768,173,0,1,0.2273129044470799,86.97207641601562,22.589815787131727,success,9.325881958007812,0.16058014333248138,,0,86.97207641601562,3.5868117809295654
442,Linear,0.039737525706684984,768,768,1.0,4.207844177525209,7.451600473767634,0.9080547529587627,True,59.004234313964844,dense,7.472620630266179,3.1195804405312146,1.7708831789845885,atom.text.lm.encoder.layer.11.attention.self.query,768,1316.9838234142821,768,38,1,1,0.5203810412441816,59.004234313964844,22.3201578450546,success,7.681421279907227,0.0006039789877831936,,2,59.004234313964844,7.3352370262146
443,Linear,0.04783027163234577,768,768,1.0,7.5743827911865775,9.44978678556129,0.9295588787766751,True,17.684722900390625,dense,9.595280372639248,3.106240553838631,1.2475982593006656,atom.text.lm.encoder.layer.11.attention.self.key,768,1277.146018599167,768,17,1,1,1.594522039488548,17.684722900390625,72.21747413248737,success,4.205320835113525,0.00020050995226483792,under-trained,2,17.684722900390625,8.905180931091309
444,Linear,0.09902147343914991,768,768,1.0,4.548238164719795,6.530964179964228,0.9461419822643626,True,27.285552978515625,dense,6.534793749941163,2.80240057774849,1.4359327597715157,atom.text.lm.encoder.layer.11.attention.self.value,768,634.4546397997152,768,112,1,1,0.3352769920098862,27.285552978515625,23.252401748987037,success,5.223557472229004,9.350853247269697e-07,,1,27.285552978515625,1.8166371583938599
447,Linear,0.08937934872920572,768,768,1.0,3.75369650420356,5.383000274673921,0.9405168520856733,True,27.16771697998047,dense,5.403441826506068,2.6461209821225147,1.4340531443194175,atom.text.lm.encoder.layer.11.attention.output.dense,768,442.71168210224084,768,154,1,1,0.22189918790436408,27.16771697998047,16.295505523282255,success,5.212265968322754,0.0003554822178557515,,1,27.16771697998047,0.9631057381629944
451,Linear,0.021441545593435696,768,3072,4.0,3.296614862184191,7.647152891206631,0.9462464544985186,True,208.78466796875,dense,7.66810318491474,3.399673131976697,2.319698603233247,atom.text.lm.encoder.layer.11.intermediate.dense,768,2509.9965929687023,768,143,0,1,0.19205258285650656,208.78466796875,12.021939241938915,success,14.449382781982422,0.10870032757520676,,0,208.78466796875,4.548811912536621
454,Linear,0.08636382448213031,768,3072,4.0,3.610339872795002,7.25445343582788,0.9517109576317014,True,102.1773681640625,dense,7.313703362808651,3.1680229150779495,2.0093547121400874,atom.text.lm.encoder.layer.11.output.dense,768,1472.3901894567534,768,190,0,1,0.1893739582427963,102.1773681640625,14.410140091811622,success,10.108282089233398,0.1107032522559166,,0,102.1773681640625,2.470874071121216
458,Linear,0.13217246281076606,768,768,1.0,5.824063605867985,0.5070514952500366,0.9687438428757226,True,1.2219725847244263,dense,1.9438141456387548,2.3736997776190236,0.08706146250517614,atom.text.lm.pooler.dense,768,236.42847317667864,768,89,0,1,0.5113497195235901,1.2219725847244263,193.48099632693226,success,1.105428695678711,0.0003633105370681733,,1,1.2219725847244263,0.7572507858276367
460,Linear,0.08840009540334426,384,768,2.0,3.1280617735254466,2.003382598640733,0.93772883466671,True,4.3697333335876465,dense,2.1337501302618467,1.8639987648139236,0.6404549346168581,atom.text.proj,384,73.1137004038319,384,130,0,1,0.1866433644051232,4.3697333335876465,16.731844902719487,success,2.090390682220459,0.11742530763149261,,0,4.3697333335876465,0.19972190260887146
465,Linear,0.09506759739226348,256,384,1.5,1.820263132370112,4.124365025757496,0.499086960016348,True,184.41958618164062,dense,4.3013414151997695,2.73130747995918,2.265807043175829,atom.comp.mlp.2,256,538.6510117994621,256,158,0,1,0.06525663098978436,184.41958618164062,2.9207906977349354,success,13.580117225646973,0.09296394884586334,over-trained,0,184.41958618164062,0.14020182192325592
471,Linear,0.11270981779887035,96,384,4.0,2.5643184000377452,4.101701585311445,0.4248200776199415,True,39.76756286621094,dense,4.102321886652118,1.762443484404901,1.5995289762968086,han.attention.heads.0,96,57.868667781353,96,59,0,1,0.20365690892817884,39.76756286621094,1.4551725982313568,success,6.306152820587158,0.20392395555973053,,0,39.76756286621094,0.12215922772884369
472,Linear,0.11968689091288498,96,384,4.0,2.325235245523003,3.7490426083963,0.44244155785546,True,40.95701599121094,dense,3.752475982911637,1.798544342952933,1.6123283076904538,han.attention.heads.1,96,62.88460581749678,96,72,0,1,0.15618047146278913,40.95701599121094,1.5353805519179262,success,6.39976692199707,0.20943740010261536,,0,40.95701599121094,0.10037072002887726
473,Linear,0.0670447764812423,96,384,4.0,2.2382418766250565,2.0893308931408345,0.7490318636763411,True,8.579651832580566,dense,2.328958447824479,1.5850207579095146,0.9334696642756243,han.attention.heads.2,96,38.46101647615433,96,62,0,1,0.1572568755883364,8.579651832580566,4.482817860988436,success,2.9291043281555176,0.21183960139751434,,0,8.579651832580566,0.12808485329151154
474,Linear,0.12401607628466427,96,384,4.0,2.3194279719260216,3.590436541324351,0.4640417375700561,True,35.316986083984375,dense,3.592685450344088,1.7388669348423713,1.5479836342332722,han.attention.heads.3,96,54.81090019643307,96,72,0,1,0.15549607770601725,35.316986083984375,1.5519699236535032,success,5.942809581756592,0.20182763040065765,,0,35.316986083984375,0.09674879908561707
480,Linear,0.06513717947479389,384,384,1.0,1.9007222218082673,4.308430517133858,0.492498417353683,True,184.81336975097656,dense,4.473013492260831,2.7046155928265265,2.2667333857100895,han.attention.out_proj,384,506.54215401761115,384,169,1,1,0.0692863247544821,184.81336975097656,2.7408306807031453,success,13.594608306884766,0.00010998495417879894,over-trained,1,184.81336975097656,0.17058464884757996
485,Linear,0.06333334247334482,256,1152,4.5,1.6527057780458358,6.552704962575746,0.04938493411411971,True,9222.2001953125,dense,6.552784142788839,3.9716300656055927,3.9648345456404726,pop_classifier.clf.0,256,9367.637265630066,256,23,0,1,0.13609856286089456,9222.2001953125,1.0157703224000159,success,96.03228759765625,0.22882229089736938,over-trained,0,9222.2001953125,0.6274626851081848
